Date,Low,Open,Volume,High,Close,Adjusted Close
27-01-1981,0.14285700023174286,0.1439729928970337,23699200,0.1439729928970337,0.14285700023174286,0.11166401207447052
28-01-1981,0.13839299976825714,0.13895100355148315,28156800,0.13895100355148315,0.13839299976825714,0.10817477852106094
29-01-1981,0.1333709955215454,0.13392899930477142,43904000,0.13392899930477142,0.1333709955215454,0.10424931347370148
30-01-1981,0.12611599266529083,0.12723200023174286,46188800,0.12723200023174286,0.12611599266529083,0.09857845306396484
02-02-1981,0.11886200308799744,0.11941999942064285,23766400,0.11941999942064285,0.11886200308799744,0.09290838986635208
03-02-1981,0.12332600355148315,0.12332600355148315,19152000,0.12388399988412857,0.12332600355148315,0.09639765322208405
04-02-1981,0.12779000401496887,0.12779000401496887,27865600,0.1283479928970337,0.12779000401496887,0.09988697618246078
05-02-1981,0.12779000401496887,0.12779000401496887,7929600,0.1289059966802597,0.12779000401496887,0.09988697618246078
06-02-1981,0.1283479928970337,0.1283479928970337,13865600,0.1289059966802597,0.1283479928970337,0.10032311081886292
09-02-1981,0.12165199965238571,0.12276799976825714,16755200,0.12276799976825714,0.12165199965238571,0.09508918225765228
10-02-1981,0.12165199965238571,0.12165199965238571,18345600,0.12221000343561172,0.12165199965238571,0.09508918225765228
11-02-1981,0.11774600297212601,0.11830399930477142,13843200,0.11830399930477142,0.11774600297212601,0.09203606843948364
12-02-1981,0.11662899702787399,0.1171879991889,14560000,0.1171879991889,0.11662899702787399,0.09116291254758835
13-02-1981,0.11383900046348572,0.11495500057935715,11155200,0.11495500057935715,0.11383900046348572,0.08898214250802994
17-02-1981,0.11662899702787399,0.11662899702787399,12275200,0.1171879991889,0.11662899702787399,0.09116291254758835
18-02-1981,0.12165199965238571,0.12165199965238571,19241600,0.12276799976825714,0.12165199965238571,0.09508918225765228
19-02-1981,0.11439699679613113,0.11495500057935715,22310400,0.11495500057935715,0.11439699679613113,0.08941831439733505
20-02-1981,0.10825899988412857,0.10881700366735458,24371200,0.10881700366735458,0.10825899988412857,0.08462055027484894
23-02-1981,0.10993299633264542,0.10993299633264542,14112000,0.11049100011587143,0.10993299633264542,0.0859290137887001
24-02-1981,0.10602699965238571,0.10714299976825714,16979200,0.10714299976825714,0.10602699965238571,0.08287591487169266
25-02-1981,0.11272300034761429,0.11272300034761429,19488000,0.1132809966802597,0.11272300034761429,0.08810983598232269
26-02-1981,0.11439699679613113,0.11439699679613113,10841600,0.11495500057935715,0.11439699679613113,0.08941831439733505
27-02-1981,0.11830399930477142,0.11830399930477142,14761600,0.11941999942064285,0.11830399930477142,0.09247221797704697
02-03-1981,0.11886200308799744,0.11886200308799744,11760000,0.11941999942064285,0.11886200308799744,0.09290838986635208
03-03-1981,0.1171879991889,0.11774600297212601,16172800,0.11774600297212601,0.1171879991889,0.09159989655017853
04-03-1981,0.11607100069522858,0.11662899702787399,13708800,0.11662899702787399,0.11607100069522858,0.09072679281234741
05-03-1981,0.11551299691200256,0.11607100069522858,5376000,0.11607100069522858,0.11551299691200256,0.09029065817594528
06-03-1981,0.11439699679613113,0.11551299691200256,11603200,0.11551299691200256,0.11439699679613113,0.08941831439733505
09-03-1981,0.1054690033197403,0.10602699965238571,15321600,0.10602699965238571,0.1054690033197403,0.08243971318006516
10-03-1981,0.10044600069522858,0.10100399702787399,28380800,0.10100399702787399,0.10044600069522858,0.078513503074646
11-03-1981,0.09653999656438828,0.0976559966802597,29859200,0.0976559966802597,0.09653999656438828,0.07546039670705795
12-03-1981,0.10044600069522858,0.10044600069522858,59248000,0.10100399702787399,0.10044600069522858,0.078513503074646
13-03-1981,0.09933000057935715,0.09988799691200256,231302400,0.09988799691200256,0.09933000057935715,0.07764122635126114
16-03-1981,0.10323700308799744,0.10323700308799744,37228800,0.10435300320386887,0.10323700308799744,0.08069510012865067
17-03-1981,0.10825899988412857,0.10825899988412857,43747200,0.109375,0.10825899988412857,0.08462055027484894
18-03-1981,0.11495500057935715,0.11495500057935715,36937600,0.11607100069522858,0.11495500057935715,0.08985448628664017
19-03-1981,0.11383900046348572,0.11439699679613113,37811200,0.11439699679613113,0.11383900046348572,0.08898214250802994
20-03-1981,0.11495500057935715,0.11495500057935715,14604800,0.11607100069522858,0.11495500057935715,0.08985448628664017
23-03-1981,0.11941999942064285,0.11941999942064285,22019200,0.12053599953651428,0.11941999942064285,0.09334451705217361
24-03-1981,0.11886200308799744,0.11941999942064285,28156800,0.11941999942064285,0.11886200308799744,0.09290838986635208
25-03-1981,0.11662899702787399,0.11774600297212601,7056000,0.11774600297212601,0.11662899702787399,0.09116291254758835
26-03-1981,0.11439699679613113,0.11495500057935715,12275200,0.11495500057935715,0.11439699679613113,0.08941831439733505
27-03-1981,0.11049100011587143,0.11104899644851685,12252800,0.11104899644851685,0.11049100011587143,0.08636518567800522
30-03-1981,0.11049100011587143,0.11049100011587143,9900800,0.11160700023174286,0.11049100011587143,0.08636518567800522
31-03-1981,0.109375,0.11049100011587143,15993600,0.11049100011587143,0.109375,0.08549284189939499
01-04-1981,0.10825899988412857,0.10881700366735458,34070400,0.10881700366735458,0.10825899988412857,0.08462055027484894
02-04-1981,0.11774600297212601,0.11774600297212601,31404800,0.11830399930477142,0.11774600297212601,0.09203606843948364
03-04-1981,0.11830399930477142,0.11830399930477142,16486400,0.11886200308799744,0.11830399930477142,0.09247221797704697
06-04-1981,0.11607100069522858,0.11662899702787399,22803200,0.11662899702787399,0.11607100069522858,0.09072679281234741
07-04-1981,0.11495500057935715,0.11551299691200256,10684800,0.11551299691200256,0.11495500057935715,0.08985448628664017
08-04-1981,0.12053599953651428,0.12053599953651428,21952000,0.12165199965238571,0.12053599953651428,0.09421684592962265
09-04-1981,0.12276799976825714,0.12276799976825714,12499200,0.12332600355148315,0.12276799976825714,0.09596148133277893
10-04-1981,0.12444200366735458,0.12444200366735458,33465600,0.125,0.12444200366735458,0.09726998209953308
13-04-1981,0.12444200366735458,0.12444200366735458,16060800,0.125,0.12444200366735458,0.09726998209953308
14-04-1981,0.12444200366735458,0.12444200366735458,6652800,0.125,0.12444200366735458,0.09726998209953308
15-04-1981,0.11830399930477142,0.11886200308799744,34048000,0.11886200308799744,0.11830399930477142,0.09247221797704697
16-04-1981,0.11160700023174286,0.11216499656438828,23878400,0.11216499656438828,0.11160700023174286,0.08723751455545425
20-04-1981,0.11495500057935715,0.11495500057935715,35347200,0.11551299691200256,0.11495500057935715,0.08985448628664017
21-04-1981,0.12276799976825714,0.12276799976825714,28537600,0.12332600355148315,0.12276799976825714,0.09596148133277893
22-04-1981,0.12723200023174286,0.12723200023174286,18995200,0.12779000401496887,0.12723200023174286,0.09945077449083328
23-04-1981,0.13057999312877655,0.13057999312877655,58016000,0.13113799691200256,0.13057999312877655,0.102067731320858
24-04-1981,0.12946400046348572,0.13057999312877655,35056000,0.13057999312877655,0.12946400046348572,0.10119541734457016
27-04-1981,0.1283479928970337,0.1289059966802597,38528000,0.1289059966802597,0.1283479928970337,0.10032311081886292
28-04-1981,0.12611599266529083,0.12667399644851685,32188800,0.12667399644851685,0.12611599266529083,0.09857845306396484
29-04-1981,0.12444200366735458,0.125,13641600,0.125,0.12444200366735458,0.09726998209953308
30-04-1981,0.12667399644851685,0.12667399644851685,12611200,0.12779000401496887,0.12667399644851685,0.09901461005210876
01-05-1981,0.12667399644851685,0.12667399644851685,16553600,0.12779000401496887,0.12667399644851685,0.09901461005210876
04-05-1981,0.12611599266529083,0.12667399644851685,14448000,0.12667399644851685,0.12611599266529083,0.09857845306396484
05-05-1981,0.125558003783226,0.12611599266529083,17539200,0.12611599266529083,0.125558003783226,0.09814228117465973
06-05-1981,0.12221000343561172,0.12276799976825714,18950400,0.12276799976825714,0.12221000343561172,0.09552532434463501
07-05-1981,0.12388399988412857,0.12388399988412857,9363200,0.12444200366735458,0.12388399988412857,0.09683380275964737
08-05-1981,0.125,0.125,7907200,0.125558003783226,0.125,0.0977061539888382
11-05-1981,0.12221000343561172,0.12276799976825714,11939200,0.12276799976825714,0.12221000343561172,0.09552532434463501
12-05-1981,0.12221000343561172,0.12221000343561172,4256000,0.12388399988412857,0.12221000343561172,0.09552532434463501
13-05-1981,0.12165199965238571,0.12221000343561172,4905600,0.12332600355148315,0.12165199965238571,0.09508918225765228
14-05-1981,0.11997800320386887,0.1210940033197403,4928000,0.1210940033197403,0.11997800320386887,0.09378068149089813
15-05-1981,0.12276799976825714,0.12276799976825714,4905600,0.12444200366735458,0.12276799976825714,0.09596148133277893
18-05-1981,0.125,0.125,4166400,0.12611599266529083,0.125,0.0977061539888382
19-05-1981,0.12276799976825714,0.12332600355148315,25424000,0.12332600355148315,0.12276799976825714,0.09596148133277893
20-05-1981,0.12667399644851685,0.12667399644851685,13283200,0.12779000401496887,0.12667399644851685,0.09901461005210876
21-05-1981,0.13392899930477142,0.13392899930477142,32211200,0.13448700308799744,0.13392899930477142,0.104685477912426
22-05-1981,0.140066996216774,0.140066996216774,31427200,0.141183003783226,0.140066996216774,0.10948324203491211
26-05-1981,0.13950900733470917,0.140066996216774,85344000,0.140066996216774,0.13950900733470917,0.10904709994792938
27-05-1981,0.14732100069522858,0.14732100069522858,149497600,0.1478790044784546,0.14732100069522858,0.11515330523252487
28-05-1981,0.14732100069522858,0.14732100069522858,73987200,0.1478790044784546,0.14732100069522858,0.11515330523252487
29-05-1981,0.1478790044784546,0.1478790044784546,59382400,0.1484380066394806,0.1478790044784546,0.11558948457241058
01-06-1981,0.1478790044784546,0.1478790044784546,51251200,0.1484380066394806,0.1478790044784546,0.11558948457241058
02-06-1981,0.140625,0.141183003783226,40432000,0.141183003783226,0.140625,0.10991939157247543
03-06-1981,0.140625,0.140625,39446400,0.14174099266529083,0.140625,0.10991939157247543
04-06-1981,0.14341500401496887,0.14341500401496887,56067200,0.1439729928970337,0.14341500401496887,0.11210022121667862
05-06-1981,0.141183003783226,0.14174099266529083,57680000,0.14174099266529083,0.141183003783226,0.11035558581352234
08-06-1981,0.13616099953651428,0.1367190033197403,93497600,0.1367190033197403,0.13616099953651428,0.10643012076616287
09-06-1981,0.13895100355148315,0.13895100355148315,119593600,0.13950900733470917,0.13895100355148315,0.10861094295978546
10-06-1981,0.140625,0.140625,25222400,0.14229899644851685,0.140625,0.10991939157247543
11-06-1981,0.14676299691200256,0.14676299691200256,38976000,0.14732100069522858,0.14676299691200256,0.11471724510192871
12-06-1981,0.14508900046348572,0.14564700424671173,25804800,0.14564700424671173,0.14508900046348572,0.1134086474776268
15-06-1981,0.1445309966802597,0.14508900046348572,143763200,0.14508900046348572,0.1445309966802597,0.11297252029180527
16-06-1981,0.14174099266529083,0.14229899644851685,37251200,0.14229899644851685,0.14174099266529083,0.11079174280166626
17-06-1981,0.13950900733470917,0.140066996216774,27574400,0.140066996216774,0.13950900733470917,0.10904709994792938
18-06-1981,0.13895100355148315,0.13950900733470917,23049600,0.140066996216774,0.13895100355148315,0.10861094295978546
19-06-1981,0.13504500687122345,0.13560299575328827,27507200,0.13560299575328827,0.13504500687122345,0.10555784404277802
22-06-1981,0.13002200424671173,0.13057999312877655,10841600,0.13057999312877655,0.13002200424671173,0.10163157433271408
23-06-1981,0.1322540044784546,0.1322540044784546,15030400,0.1333709955215454,0.1322540044784546,0.10337620973587036
24-06-1981,0.1289059966802597,0.13002200424671173,23027200,0.13002200424671173,0.1289059966802597,0.10075925290584564
25-06-1981,0.13169600069522858,0.13169600069522858,24259200,0.1322540044784546,0.13169600069522858,0.10294008255004883
26-06-1981,0.13002200424671173,0.13113799691200256,23788800,0.13113799691200256,0.13002200424671173,0.10163157433271408
29-06-1981,0.125558003783226,0.12667399644851685,10595200,0.12667399644851685,0.125558003783226,0.09814228117465973
30-06-1981,0.11607100069522858,0.11662899702787399,35907200,0.11662899702787399,0.11607100069522858,0.09072679281234741
01-07-1981,0.11495500057935715,0.11551299691200256,170464000,0.11551299691200256,0.11495500057935715,0.08985448628664017
02-07-1981,0.11495500057935715,0.11495500057935715,30284800,0.11551299691200256,0.11495500057935715,0.08985448628664017
06-07-1981,0.11104899644851685,0.11216499656438828,16531200,0.11216499656438828,0.11104899644851685,0.08680136501789093
07-07-1981,0.11216499656438828,0.11216499656438828,15836800,0.1132809966802597,0.11216499656438828,0.08767366409301758
08-07-1981,0.11662899702787399,0.11662899702787399,16620800,0.1171879991889,0.11662899702787399,0.09116291254758835
09-07-1981,0.10770100355148315,0.10825899988412857,32883200,0.10825899988412857,0.10770100355148315,0.08418439328670502
10-07-1981,0.09933000057935715,0.09988799691200256,55171200,0.09988799691200256,0.09933000057935715,0.07764122635126114
13-07-1981,0.1015629991889,0.1015629991889,45740800,0.10212100297212601,0.1015629991889,0.07938660681247711
14-07-1981,0.10602699965238571,0.10602699965238571,19779200,0.10714299976825714,0.10602699965238571,0.08287591487169266
15-07-1981,0.10881700366735458,0.10881700366735458,10953600,0.109375,0.10881700366735458,0.08505672961473465
16-07-1981,0.11160700023174286,0.11160700023174286,15232000,0.11272300034761429,0.11160700023174286,0.08723751455545425
17-07-1981,0.11551299691200256,0.11551299691200256,19824000,0.11607100069522858,0.11551299691200256,0.09029065817594528
20-07-1981,0.10770100355148315,0.10825899988412857,23654400,0.10825899988412857,0.10770100355148315,0.08418439328670502
21-07-1981,0.10714299976825714,0.10770100355148315,31942400,0.10770100355148315,0.10714299976825714,0.0837482288479805
22-07-1981,0.10100399702787399,0.10212100297212601,22668800,0.10212100297212601,0.10100399702787399,0.0789496898651123
23-07-1981,0.10379499942064285,0.10379499942064285,34451200,0.10435300320386887,0.10379499942064285,0.08113126456737518
24-07-1981,0.10714299976825714,0.10714299976825714,28851200,0.10770100355148315,0.10714299976825714,0.0837482288479805
27-07-1981,0.11160700023174286,0.11160700023174286,17337600,0.11216499656438828,0.11160700023174286,0.08723751455545425
28-07-1981,0.10770100355148315,0.10825899988412857,22848000,0.10825899988412857,0.10770100355148315,0.08418439328670502
29-07-1981,0.10602699965238571,0.10658500343561172,15500800,0.10658500343561172,0.10602699965238571,0.08287591487169266
30-07-1981,0.10993299633264542,0.10993299633264542,9900800,0.11104899644851685,0.10993299633264542,0.0859290137887001
31-07-1981,0.11160700023174286,0.11160700023174286,10953600,0.11216499656438828,0.11160700023174286,0.08723751455545425
03-08-1981,0.11049100011587143,0.11160700023174286,12432000,0.11160700023174286,0.11049100011587143,0.08636518567800522
04-08-1981,0.11216499656438828,0.11216499656438828,31673600,0.11272300034761429,0.11216499656438828,0.08767366409301758
05-08-1981,0.11551299691200256,0.11551299691200256,17494400,0.11607100069522858,0.11551299691200256,0.09029065817594528
06-08-1981,0.11272300034761429,0.1132809966802597,10528000,0.1132809966802597,0.11272300034761429,0.08810983598232269
07-08-1981,0.11272300034761429,0.11272300034761429,9206400,0.1132809966802597,0.11272300034761429,0.08810983598232269
10-08-1981,0.11272300034761429,0.11272300034761429,0,0.11272300034761429,0.11272300034761429,0.08810983598232269
11-08-1981,0.109375,0.11049100011587143,71456000,0.11049100011587143,0.109375,0.08549284189939499
12-08-1981,0.10714299976825714,0.10770100355148315,26275200,0.10770100355148315,0.10714299976825714,0.0837482288479805
13-08-1981,0.10379499942064285,0.10435300320386887,27484800,0.10435300320386887,0.10379499942064285,0.08113126456737518
14-08-1981,0.10212100297212601,0.10323700308799744,24192000,0.10323700308799744,0.10212100297212601,0.07982281595468521
17-08-1981,0.09877199679613113,0.09988799691200256,18905600,0.09988799691200256,0.09877199679613113,0.07720506936311722
18-08-1981,0.09653999656438828,0.0976559966802597,17001600,0.0976559966802597,0.09653999656438828,0.07546039670705795
19-08-1981,0.09542399644851685,0.09653999656438828,20675200,0.09653999656438828,0.09542399644851685,0.07458807528018951
20-08-1981,0.09653999656438828,0.09653999656438828,17113600,0.09709800034761429,0.09653999656438828,0.07546039670705795
21-08-1981,0.0898440033197403,0.09096000343561172,41910400,0.09096000343561172,0.0898440033197403,0.07022649049758911
24-08-1981,0.08426299691200256,0.08482100069522858,23072000,0.08482100069522858,0.08426299691200256,0.06586408615112305
25-08-1981,0.08649600297212601,0.08649600297212601,40700800,0.08705399930477142,0.08649600297212601,0.0676095113158226
26-08-1981,0.08482100069522858,0.08537899702787399,33600000,0.08537899702787399,0.08482100069522858,0.06630030274391174
27-08-1981,0.08537899702787399,0.08537899702787399,25916800,0.0859379991889,0.08537899702787399,0.06673640012741089
28-08-1981,0.0898440033197403,0.0898440033197403,38035200,0.09040199965238571,0.0898440033197403,0.07022649049758911
31-08-1981,0.0898440033197403,0.0898440033197403,40947200,0.09040199965238571,0.0898440033197403,0.07022649049758911
01-09-1981,0.09542399644851685,0.09542399644851685,37027200,0.09598200023174286,0.09542399644851685,0.07458807528018951
02-09-1981,0.09709800034761429,0.09709800034761429,19376000,0.0976559966802597,0.09709800034761429,0.07589656114578247
03-09-1981,0.09207600355148315,0.09319200366735458,37475200,0.09319200366735458,0.09207600355148315,0.07197113335132599
04-09-1981,0.09096000343561172,0.09151799976825714,15254400,0.09151799976825714,0.09096000343561172,0.07109883427619934
08-09-1981,0.08816999942064285,0.08872800320386887,25446400,0.08872800320386887,0.08816999942064285,0.06891801208257675
09-09-1981,0.08816999942064285,0.08816999942064285,30531200,0.08872800320386887,0.08816999942064285,0.06891801208257675
10-09-1981,0.08872800320386887,0.08872800320386887,34809600,0.08928599953651428,0.08872800320386887,0.06935413926839828
11-09-1981,0.08761200308799744,0.08816999942064285,17539200,0.08816999942064285,0.08761200308799744,0.06848184019327164
14-09-1981,0.08482100069522858,0.08537899702787399,27686400,0.08537899702787399,0.08482100069522858,0.06630030274391174
15-09-1981,0.08258900046348572,0.08314699679613113,19510400,0.08314699679613113,0.08258900046348572,0.06455561518669128
16-09-1981,0.08091499656438828,0.08147300034761429,19353600,0.08147300034761429,0.08091499656438828,0.06324715167284012
17-09-1981,0.07868299633264542,0.07924100011587143,19376000,0.07924100011587143,0.07868299633264542,0.06150248646736145
18-09-1981,0.07924100011587143,0.07924100011587143,26320000,0.07979899644851685,0.07924100011587143,0.06193865090608597
21-09-1981,0.07979899644851685,0.07979899644851685,49033600,0.08035700023174286,0.07979899644851685,0.062374815344810486
22-09-1981,0.07533500343561172,0.07589299976825714,47420800,0.07589299976825714,0.07533500343561172,0.058885540813207626
23-09-1981,0.07366099953651428,0.07477699965238571,28201600,0.07477699965238571,0.07366099953651428,0.057577040046453476
24-09-1981,0.07310300320386887,0.07366099953651428,18300800,0.07366099953651428,0.07310300320386887,0.057140909135341644
25-09-1981,0.06361600011587143,0.06473200023174286,34608000,0.06473200023174286,0.06361600011587143,0.04972538724541664
28-09-1981,0.06417399644851685,0.06417399644851685,91728000,0.06473200023174286,0.06417399644851685,0.05016155540943146
29-09-1981,0.06752199679613113,0.06752199679613113,94684800,0.06808000057935715,0.06752199679613113,0.052778519690036774
30-09-1981,0.06808000057935715,0.06808000057935715,49996800,0.06863799691200256,0.06808000057935715,0.05321468040347099
01-10-1981,0.06808000057935715,0.06808000057935715,61129600,0.06863799691200256,0.06808000057935715,0.05321468040347099
02-10-1981,0.07366099953651428,0.07366099953651428,45046400,0.0742190033197403,0.07366099953651428,0.057577040046453476
05-10-1981,0.07589299976825714,0.07589299976825714,43097600,0.07700899988412857,0.07589299976825714,0.059321727603673935
06-10-1981,0.07533500343561172,0.07589299976825714,28358400,0.07589299976825714,0.07533500343561172,0.058885540813207626
07-10-1981,0.07979899644851685,0.07979899644851685,38841600,0.08091499656438828,0.07979899644851685,0.062374815344810486
08-10-1981,0.08258900046348572,0.08258900046348572,31091200,0.08314699679613113,0.08258900046348572,0.06455561518669128
09-10-1981,0.08314699679613113,0.08314699679613113,54521600,0.08426299691200256,0.08314699679613113,0.064991794526577
12-10-1981,0.0859379991889,0.0859379991889,27350400,0.08649600297212601,0.0859379991889,0.06717333197593689
13-10-1981,0.0859379991889,0.0859379991889,44195200,0.08705399930477142,0.0859379991889,0.06717333197593689
14-10-1981,0.08091499656438828,0.08147300034761429,30979200,0.08147300034761429,0.08091499656438828,0.06324715167284012
15-10-1981,0.08258900046348572,0.08258900046348572,29433600,0.08314699679613113,0.08258900046348572,0.06455561518669128
16-10-1981,0.08147300034761429,0.0820309966802597,36467200,0.0820309966802597,0.08147300034761429,0.06368330866098404
19-10-1981,0.08314699679613113,0.08314699679613113,20585600,0.08370500057935715,0.08314699679613113,0.064991794526577
20-10-1981,0.08761200308799744,0.08761200308799744,35728000,0.08816999942064285,0.08761200308799744,0.06848184019327164
21-10-1981,0.08761200308799744,0.08761200308799744,76899200,0.08816999942064285,0.08761200308799744,0.06848184019327164
22-10-1981,0.08705399930477142,0.08761200308799744,32278400,0.08761200308799744,0.08705399930477142,0.06804569810628891
23-10-1981,0.08482100069522858,0.08537899702787399,27910400,0.08537899702787399,0.08482100069522858,0.06630030274391174
26-10-1981,0.08482100069522858,0.08482100069522858,27283200,0.08537899702787399,0.08482100069522858,0.06630030274391174
27-10-1981,0.08649600297212601,0.08649600297212601,85590400,0.08761200308799744,0.08649600297212601,0.0676095113158226
28-10-1981,0.08928599953651428,0.08928599953651428,44172800,0.0898440033197403,0.08928599953651428,0.0697903260588646
29-10-1981,0.08816999942064285,0.08872800320386887,30486400,0.08872800320386887,0.08816999942064285,0.06891801208257675
30-10-1981,0.08928599953651428,0.08928599953651428,52729600,0.0898440033197403,0.08928599953651428,0.0697903260588646
02-11-1981,0.08928599953651428,0.08928599953651428,36915200,0.0898440033197403,0.08928599953651428,0.0697903260588646
03-11-1981,0.08816999942064285,0.08872800320386887,28380800,0.08872800320386887,0.08816999942064285,0.06891801208257675
04-11-1981,0.0859379991889,0.08649600297212601,23811200,0.08649600297212601,0.0859379991889,0.06717333197593689
05-11-1981,0.07979899644851685,0.08035700023174286,23363200,0.08035700023174286,0.07979899644851685,0.062374815344810486
06-11-1981,0.08035700023174286,0.08035700023174286,24595200,0.08091499656438828,0.08035700023174286,0.06281094998121262
09-11-1981,0.08147300034761429,0.08147300034761429,20384000,0.0820309966802597,0.08147300034761429,0.06368330866098404
10-11-1981,0.0820309966802597,0.0820309966802597,16755200,0.08258900046348572,0.0820309966802597,0.06411944329738617
11-11-1981,0.08426299691200256,0.08426299691200256,27440000,0.08482100069522858,0.08426299691200256,0.06586408615112305
12-11-1981,0.08705399930477142,0.08705399930477142,39916800,0.08761200308799744,0.08705399930477142,0.06804569810628891
13-11-1981,0.08091499656438828,0.08147300034761429,21011200,0.08147300034761429,0.08091499656438828,0.06324715167284012
16-11-1981,0.07979899644851685,0.08035700023174286,22556800,0.08035700023174286,0.07979899644851685,0.062374815344810486
17-11-1981,0.08147300034761429,0.08147300034761429,35414400,0.0820309966802597,0.08147300034761429,0.06368330866098404
18-11-1981,0.08426299691200256,0.08426299691200256,29142400,0.08482100069522858,0.08426299691200256,0.06586408615112305
19-11-1981,0.08426299691200256,0.08426299691200256,40006400,0.08482100069522858,0.08426299691200256,0.06586408615112305
20-11-1981,0.08482100069522858,0.08482100069522858,38102400,0.08537899702787399,0.08482100069522858,0.06630030274391174
23-11-1981,0.08091499656438828,0.0820309966802597,22960000,0.0820309966802597,0.08091499656438828,0.06324715167284012
24-11-1981,0.08035700023174286,0.08091499656438828,22153600,0.08091499656438828,0.08035700023174286,0.06281094998121262
25-11-1981,0.0820309966802597,0.0820309966802597,52550400,0.08258900046348572,0.0820309966802597,0.06411944329738617
27-11-1981,0.08426299691200256,0.08426299691200256,37251200,0.08482100069522858,0.08426299691200256,0.06586408615112305
30-11-1981,0.08314699679613113,0.08370500057935715,23968000,0.08370500057935715,0.08314699679613113,0.064991794526577
01-12-1981,0.08314699679613113,0.08314699679613113,23385600,0.08370500057935715,0.08314699679613113,0.064991794526577
02-12-1981,0.08370500057935715,0.08370500057935715,37564800,0.08426299691200256,0.08370500057935715,0.06542795896530151
03-12-1981,0.08258900046348572,0.08314699679613113,20428800,0.08314699679613113,0.08258900046348572,0.06455561518669128
04-12-1981,0.08482100069522858,0.08482100069522858,137155200,0.08537899702787399,0.08482100069522858,0.06630030274391174
07-12-1981,0.08537899702787399,0.08537899702787399,59292800,0.0859379991889,0.08537899702787399,0.06673640012741089
08-12-1981,0.08370500057935715,0.08482100069522858,50624000,0.08482100069522858,0.08370500057935715,0.06542795896530151
09-12-1981,0.08426299691200256,0.08426299691200256,34272000,0.08482100069522858,0.08426299691200256,0.06586408615112305
10-12-1981,0.08426299691200256,0.08426299691200256,37408000,0.08482100069522858,0.08426299691200256,0.06586408615112305
